region,Resource,technology,cluster,R_ID,Zone,CapRes,THERM,VRE,MUST_RUN,STOR,FLEX,HEAT,NACC,TRADER,HYDRO,LDS,ESR_1,MGA,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Min_Cap_MWh,Max_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Externality_cost_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Ratio_power_to_energy,Min_Duration,Max_Duration,Flexible_Demand_Energy_Eff,Max_DSM_delay,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,NACC_Eff,NACC_Peak_to_Base,Num_VRE_Bins,regional_cost_multiplier,lcoe,wacc_real,cap_recovery_years,Hydro_level,Existing_Charge_Cap_MW,unit_id_pudl,CF,plant_id_eia,fixed_o_m_mw_std,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Reg_Cost,Rsv_Cost,Commit
ERC_PHDL,ERC_PHDL_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,0,31,1,0.0,1,0,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2320535.7,122407,75106,0.0,0,0,6.76,0.0,0.0,0.0,0.0,116.0,0.0,7.39,0.0,0.0,east_south_central_naturalgas_ccs100,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0,0.938,0.0,0.037,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ERC_PHDL,ERC_PHDL_landbasedwind_class6_moderate_1,LandbasedWind_Class6_Moderate_,1,32,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,18129.4,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,66496,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,29.413,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8799.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_landbasedwind_class6_moderate_2,LandbasedWind_Class6_Moderate_,2,33,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,19573.4,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,69832,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,29.017,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12135.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_landbasedwind_class6_moderate_3,LandbasedWind_Class6_Moderate_,3,34,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,18823.8,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,73246,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,28.527,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15549.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_landbasedwind_class6_moderate_4,LandbasedWind_Class6_Moderate_,4,35,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,18277.4,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,71862,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,32.172,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14165.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_landbasedwind_class6_moderate_5,LandbasedWind_Class6_Moderate_,5,36,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,18520.6,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,76622,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,32.046,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18925.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_landbasedwind_class6_moderate_6,LandbasedWind_Class6_Moderate_,6,37,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,19600.7,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,79241,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,31.607,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21544.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_landbasedwind_class6_moderate_7,LandbasedWind_Class6_Moderate_,7,38,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,18914.5,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,72760,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,34.189,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15063.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_landbasedwind_class6_moderate_8,LandbasedWind_Class6_Moderate_,8,39,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,18486.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,77072,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,33.776,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19375.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_landbasedwind_class6_moderate_9,LandbasedWind_Class6_Moderate_,9,40,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,19031.2,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,80689,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,33.359,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22992.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_landbasedwind_class6_moderate_10,LandbasedWind_Class6_Moderate_,10,41,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,18748.3,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,75535,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,39.63,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17838.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_landbasedwind_class6_moderate_11,LandbasedWind_Class6_Moderate_,11,42,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,18736.5,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,76897,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,37.636,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19200.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_landbasedwind_class6_moderate_12,LandbasedWind_Class6_Moderate_,12,43,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,18937.6,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,80076,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,36.267,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22379.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_landbasedwind_class6_moderate_13,LandbasedWind_Class6_Moderate_,13,44,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,17372.6,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,79817,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,57.429,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22120.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_landbasedwind_class6_moderate_14,LandbasedWind_Class6_Moderate_,14,45,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,19581.4,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,76619,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,46.884,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18922.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_landbasedwind_class6_moderate_15,LandbasedWind_Class6_Moderate_,15,46,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,19464.6,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,79528,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,43.365,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21831.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_utilitypv_class5_moderate_1,UtilityPV_Class5_Moderate_,1,47,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,168123.7,-1.0,-1.0,0.0,0.0,0.0,0.0,956750.755,66662,18094,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.968,26.934,0.024,20.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7342.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_utilitypv_class5_moderate_2,UtilityPV_Class5_Moderate_,2,48,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,181096.1,-1.0,-1.0,0.0,0.0,0.0,0.0,956750.755,70119,18094,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.968,27.449,0.024,20.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10799.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_utilitypv_class5_moderate_3,UtilityPV_Class5_Moderate_,3,49,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,169688.9,-1.0,-1.0,0.0,0.0,0.0,0.0,956750.755,73742,18094,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.968,29.416,0.024,20.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14422.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_utilitypv_class5_moderate_4,UtilityPV_Class5_Moderate_,4,50,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,179370.1,-1.0,-1.0,0.0,0.0,0.0,0.0,956750.755,76006,18094,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.968,29.473,0.024,20.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16686.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_utilitypv_class5_moderate_5,UtilityPV_Class5_Moderate_,5,51,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,173747.2,-1.0,-1.0,0.0,0.0,0.0,0.0,956750.755,76842,18094,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.968,30.694,0.024,20.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17522.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_utilitypv_class5_moderate_6,UtilityPV_Class5_Moderate_,6,52,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,175383.7,-1.0,-1.0,0.0,0.0,0.0,0.0,956750.755,79238,18094,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.968,30.677,0.024,20.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19918.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_utilitypv_class5_moderate_7,UtilityPV_Class5_Moderate_,7,53,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,180339.0,-1.0,-1.0,0.0,0.0,0.0,0.0,956750.755,79375,18094,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.968,32.018,0.024,20.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20055.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_utilitypv_class5_moderate_8,UtilityPV_Class5_Moderate_,8,54,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,168751.1,-1.0,-1.0,0.0,0.0,0.0,0.0,956750.755,81721,18094,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.968,31.956,0.024,20.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22401.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_utilitypv_class5_moderate_9,UtilityPV_Class5_Moderate_,9,55,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,181046.4,-1.0,-1.0,0.0,0.0,0.0,0.0,956750.755,83295,18094,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.968,33.942,0.024,20.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23975.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_PHDL,ERC_PHDL_utilitypv_class5_moderate_10,UtilityPV_Class5_Moderate_,10,56,1,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,168043.8,-1.0,-1.0,0.0,0.0,0.0,0.0,956750.755,85012,18094,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.968,33.634,0.024,20.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25692.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_REST,ERC_REST_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,0,57,2,0.0,1,0,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,976636.723,48834,29315,0.0,0,0,2.09,0.0,0.0,0.0,0.0,116.0,2.0,6.36,0.0,0.0,east_south_central_naturalgas,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0,0.889,0.0,0.037,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ERC_REST,ERC_REST_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,0,58,2,0.0,1,0,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,846628.955,41991,21986,0.0,0,0,5.24,0.0,0.0,0.0,0.0,151.0,3.5,9.72,0.0,0.0,east_south_central_naturalgas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0,0.882,0.0,0.037,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ERC_REST,ERC_REST_naturalgas_ccccsavgcf_moderate_0,NaturalGas_CCCCSAvgCF_Moderate,0,59,2,0.0,1,0,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2222571.992,121517,65933,0.0,0,0,10.5,0.0,0.0,0.0,0.0,116.0,0.0,7.02,0.0,0.0,east_south_central_naturalgas_ccs90,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0,0.938,0.0,0.037,30.0,0.0,0,0.0,0.0,0,0.0,20.0,79140.0,0.0,0.0,0.0,0.0,0.0,0.0,1538.029,18036.292,12.575,0.335,4.219,0.0,0.0,1
ERC_REST,ERC_REST_battery_moderate_0,Battery_*_Moderate,0,60,2,0.0,0,0,0,1,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,262257.335,21149,6556,209016.594,16855,5225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.92,0.92,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,1.0,0.0,0.024,15.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERC_REST,ERC_REST_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,0,61,2,0.0,1,0,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,7382641.072,325844,152817,0.0,0,0,2.97,0.0,0.0,0.0,0.0,313.0,0.0,10.44,0.0,0.0,east_south_central_uranium,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.0,0.0,0,0.944,0.0,0.033,40.0,0.0,0,0.0,0.0,0,0.0,50.0,197850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ERC_REST,ERC_REST_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,0,62,2,0.0,1,0,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2320535.7,126098,75106,0.0,0,0,6.76,0.0,0.0,0.0,0.0,116.0,0.0,7.39,0.0,0.0,east_south_central_naturalgas_ccs100,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0,0.938,0.0,0.037,30.0,0.0,0,0.0,0.0,0,0.0,20.0,79140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ERC_REST,ERC_REST_landbasedwind_class6_moderate_1,LandbasedWind_Class6_Moderate_,1,63,2,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,6967.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1184739.927,68677,42263,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1,0.933,31.569,0.031,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10980.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
